callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,latitude_1,longitude_1,altitude_1,latitude_2,longitude_2,altitude_2
SKW3486,OO3486,a18b41,N199SY,,KRYN,KPDX,2020-03-31 22:31:34+00:00,2020-04-01 01:10:28+00:00,2020-04-01 00:00:00+00:00,32.24408165883209,-111.1075389628508,2438.4,45.56684875488281,-122.5490067644817,144.78
RPA4383,YX4383,a4c8de,N407YX,E75S,,KLGA,2020-03-31 22:31:34+00:00,2020-04-01 00:00:54+00:00,2020-04-01 00:00:00+00:00,39.69644320213188,-86.05633544921875,3048.0,40.79675189519332,-73.86133367365056,76.2
SKW5808,,aaac21,N787SK,CRJ7,CYVR,KSFO,2020-03-31 22:31:35+00:00,2020-04-01 00:19:55+00:00,2020-04-01 00:00:00+00:00,49.19004821777344,-123.21730393629808,304.8,37.6132771120233,-122.36219986625342,-53.34
RPA3419,,abca53,N859RW,E170,KATL,KEWR,2020-03-31 22:31:45+00:00,2020-04-01 00:00:21+00:00,2020-04-01 00:00:00+00:00,33.646682739257805,-84.42819400709504,304.8,40.66635907706568,-74.18137290261006,91.44
ENY3313,,a2d6a2,N282NN,,KORD,KEWR,2020-03-31 22:31:45+00:00,2020-04-01 00:09:45+00:00,2020-04-01 00:00:00+00:00,41.98374938964844,-87.89337158203125,304.8,40.66766253972457,-74.1805614124645,91.44
SWA2597,,aa7757,N7736A,B737,KDCA,KEFD,2020-03-31 22:31:46+00:00,2020-04-01 01:22:29+00:00,2020-04-01 00:00:00+00:00,38.86830139160156,-77.04126772673231,304.8,29.58287643173994,-95.20482680376837,449.58
ATN3428,,a49ce2,N397AZ,,KTPA,1OA3,2020-03-31 22:31:49+00:00,2020-04-01 00:14:44+00:00,2020-04-01 00:00:00+00:00,27.9312744140625,-82.55266873341684,914.4,39.32130432128906,-83.90545388926631,1120.14
SBI5238,S75238,43bea8,,,,UNNT,2020-03-31 22:32:07+00:00,2020-04-01 03:20:15+00:00,2020-04-01 00:00:00+00:00,49.90869140625,133.017473722759,11582.4,55.0242919921875,82.78214398552389,411.48
N753SC,,aa26c1,N753SC,,KSDL,KSDL,2020-03-31 22:32:19+00:00,2020-04-01 00:21:59+00:00,2020-04-01 00:00:00+00:00,33.62530517578125,-111.90769117705679,304.8,33.63052368164062,-111.9017495914381,464.82000000000016
SWA1571,,abd230,N8607M,B738,KHOU,KOMA,2020-03-31 22:32:21+00:00,2020-04-01 00:24:25+00:00,2020-04-01 00:00:00+00:00,29.6403218932071,-95.31097412109376,609.6,41.33770751953125,-95.923583984375,487.68
DAL1694,,a44a61,N376DA,B738,KLAS,KSEA,2020-03-31 22:32:25+00:00,2020-04-01 00:43:51+00:00,2020-04-01 00:00:00+00:00,36.07644653320312,-115.1415252685547,609.6,47.45558399265096,-122.31797438401442,76.2
ASA645,AS645,a526e6,N431AS,B739,KPHX,KSEA,2020-03-31 22:32:26+00:00,2020-04-01 01:07:56+00:00,2020-04-01 00:00:00+00:00,33.431076049804695,-112.02039184570309,304.8,47.457958156779654,-122.31797438401442,76.2
RPA4476,,a52cc8,N432YX,E75L,KIAH,KMIA,2020-03-31 22:32:29+00:00,2020-04-01 00:21:15+00:00,2020-04-01 00:00:00+00:00,29.98755503509004,-95.36259155273441,304.8,25.70339914095604,-80.12432746167453,937.26
SWA2698,WN2698,a533fb,N434WN,B737,KPDX,KBUR,2020-03-31 22:32:33+00:00,2020-04-01 00:18:38+00:00,2020-04-01 00:00:00+00:00,45.59175109863281,-122.6119771817835,0.0,34.19879150390625,-118.4242092833227,487.68
N60372,,a7d5cc,N60372,,KDVT,KDVT,2020-03-31 22:32:35+00:00,2020-04-01 00:04:57+00:00,2020-04-01 00:00:00+00:00,33.68789931475106,-112.0796585083008,304.8,33.68673550880561,-112.0984840393066,480.06
FDY408,,ad53fd,N958SP,C208,,KDFW,2020-03-31 22:32:42+00:00,2020-04-01 00:06:59+00:00,2020-04-01 00:00:00+00:00,36.15829467773438,-93.2769012451172,1828.8,32.874801635742195,-96.97719726562497,297.18
N497TC,,a62bc5,N497TC,,KFFZ,KCRQ,2020-03-31 22:32:56+00:00,2020-04-01 01:25:12+00:00,2020-04-01 00:00:00+00:00,33.460910603151476,-111.7265849210778,304.8,33.129409790039055,-117.27306518554691,106.68
UAL338,,a9d5df,N73270,B738,,60CO,2020-03-31 22:33:07+00:00,2020-04-01 00:06:14+00:00,2020-04-01 00:00:00+00:00,29.97152709960938,-111.0128066119026,12192.0,39.95760125628972,-104.6863486550071,1981.2
PKW783,,a2dab1,N283SA,FA20,KTUL,KFRG,2020-03-31 22:33:12+00:00,2020-04-01 01:19:23+00:00,2020-04-01 00:00:00+00:00,36.22251892089844,-95.89828491210938,304.8,40.735107421875,-73.42236328125,30.48
AAL155,AA155,ad6b0f,N964AN,B738,KPHX,KSTL,2020-03-31 22:33:18+00:00,2020-04-01 00:59:42+00:00,2020-04-01 00:00:00+00:00,33.43107061871027,-112.0069044463488,304.8,38.75491333007812,-90.37269923997962,190.5
SWA744,,abd94d,N8625A,B738,KPHL,KPHX,2020-03-31 22:33:18+00:00,2020-04-01 03:13:29+00:00,2020-04-01 00:00:00+00:00,39.873853780455505,-75.2294921875,0.0,33.44089314088983,-111.99457285355551,358.14
SKW4043,,ab3d9a,N823SK,CRJ9,,KMSP,2020-03-31 22:33:19+00:00,2020-04-01 00:03:56+00:00,2020-04-01 00:00:00+00:00,36.09525518902277,-90.09092939660904,8534.4,44.90245056152344,-93.26810564313615,426.72
NKS222,,acb1e2,N917NK,A320,KFLL,KBNA,2020-03-31 22:33:24+00:00,2020-04-01 00:26:29+00:00,2020-04-01 00:00:00+00:00,26.06588745117188,-80.16096582952538,304.8,36.09576726363877,-86.69101146941489,236.22
EDV5430,9E5430,a6ce58,N538CA,CRJ9,KHPN,KATL,2020-03-31 22:33:27+00:00,2020-04-01 00:33:45+00:00,2020-04-01 00:00:00+00:00,41.04925123311705,-73.69666359641337,304.8,33.631757315942785,-84.4101333618164,411.48
GTI32,5Y32,a5d4c3,N475MC,B744,SBKP,KMIA,2020-03-31 22:33:29+00:00,2020-04-01 05:50:52+00:00,2020-04-01 00:00:00+00:00,-23.00350900423729,-47.13994344075519,609.6,25.79177856445312,-80.176035563151,571.5
EPA6205,,7813b7,,,ZGSZ,,2020-03-31 22:33:29+00:00,2020-04-01 00:22:42+00:00,2020-04-01 00:00:00+00:00,22.67161560058594,113.7920920632102,304.8,29.13485769498146,104.68236586626841,5730.240000000002
VOZ316,,7c7ab5,VH-YIV,B738,YBBN,YMML,2020-03-31 22:33:41+00:00,2020-04-01 00:27:59+00:00,2020-04-01 00:00:00+00:00,-27.39834594726562,153.1207045069281,0.0,-37.66264343261719,144.8551453935339,121.92
SOO3604,,a676c4,N5153A,,KRFD,FL35,2020-03-31 22:33:43+00:00,2020-04-01 00:37:17+00:00,2020-04-01 00:00:00+00:00,42.22576593948623,-89.06737571538878,609.6,28.19668579101562,-82.53521259014424,1181.1
WJA557,WS557,c07bc7,C-GUWS,B737,CYKF,CYYC,2020-03-31 22:33:45+00:00,2020-04-01 02:17:48+00:00,2020-04-01 00:00:00+00:00,43.466383077330505,-80.36505562918529,304.8,51.116405422404654,-113.9904022216797,1036.32
FDX1280,,adf493,N999FD,B752,KCOS,KRIR,2020-03-31 22:33:49+00:00,2020-04-01 00:30:59+00:00,2020-04-01 00:00:00+00:00,38.81510925292969,-104.7159476902174,1828.8,34.04365151615466,-117.41443634033199,1013.46
THA920,TG920,8852a3,HS-TUC,A388,VTBS,EDDF,2020-03-31 22:33:51+00:00,2020-04-01 10:04:25+00:00,2020-04-01 00:00:00+00:00,13.61627197265625,100.7206673457705,304.8,50.04251512430482,8.582122390334671,30.48
JBU833,B6833,adbe91,N985JT,A321,KBOS,KSFO,2020-03-31 22:34:09+00:00,2020-04-01 04:45:56+00:00,2020-04-01 00:00:00+00:00,42.362210548530186,-70.97583149754723,304.8,37.61537196272511,-122.36148336659309,-45.72
AAY1836,,a209c0,N230NV,A320,KSRQ,IN01,2020-03-31 22:34:13+00:00,2020-04-01 00:22:22+00:00,2020-04-01 00:00:00+00:00,27.40992736816406,-82.58956621278007,609.6,39.428628177966104,-86.06597900390625,2598.42
GTI3729,5Y3729,a028e5,N1093A,B763,KTPA,KBWI,2020-03-31 22:34:26+00:00,2020-04-01 00:16:48+00:00,2020-04-01 00:00:00+00:00,27.94619750976562,-82.54477280836834,609.6,39.17587280273438,-76.70893130095106,152.4
ASA583,,a86107,N639VA,A320,KSNA,KPDX,2020-03-31 22:34:27+00:00,2020-04-01 00:37:21+00:00,2020-04-01 00:00:00+00:00,33.663345336914055,-117.8767986686862,304.8,45.57403564453125,-122.54232788085942,76.2
SWA724,,abebbe,N8674B,B738,KPHX,KMDW,2020-03-31 22:34:41+00:00,2020-04-01 01:28:06+00:00,2020-04-01 00:00:00+00:00,33.431167602539055,-112.01978759765622,304.8,41.77665710449219,-87.76259682395245,182.88
QTR2LA,,06a0a6,A7-BCB,B788,OTHH,EGCC,2020-03-31 22:34:41+00:00,2020-04-01 05:21:25+00:00,2020-04-01 00:00:00+00:00,25.26402282714844,51.60161336263022,0.0,53.353077516717434,-2.276371226591209,
DAL350,,a4a0cd,N398DA,B738,KSEA,KSAN,2020-03-31 22:34:42+00:00,2020-04-01 00:52:22+00:00,2020-04-01 00:00:00+00:00,47.441013142213976,-122.30804443359379,0.0,32.73343878277277,-117.189200265067,-7.62
SWA2399,,abb507,N8531Q,B738,KHOU,KSAN,2020-03-31 22:34:43+00:00,2020-04-01 01:47:34+00:00,2020-04-01 00:00:00+00:00,29.65410135560116,-95.2895938648897,304.8,32.729049682617195,-117.17111206054692,68.58
SWA438,,a4b9c7,N403WN,B737,KDEN,KSAT,2020-03-31 22:34:45+00:00,2020-04-01 00:09:44+00:00,2020-04-01 00:00:00+00:00,39.82196044921875,-104.64226764181379,1828.8,29.47233581542969,-98.52000309870796,617.22
CPA2075,,780219,B-LIC,B744,VHHH,WSSS,2020-03-31 22:34:57+00:00,2020-04-01 01:48:26+00:00,2020-04-01 00:00:00+00:00,22.29963684082031,113.9086470170455,0.0,1.323200807733051,103.9826123467807,76.2
ASA468,AS468,a76fe9,N579AS,B738,KLAX,KJFK,2020-03-31 22:35:07+00:00,2020-04-01 03:19:56+00:00,2020-04-01 00:00:00+00:00,33.937637329101555,-118.4027971540179,0.0,40.676513671875,-73.73052978515625,228.6
N605G,,a7da68,N605G,,KADS,KADS,2020-03-31 22:35:13+00:00,2020-04-01 00:10:54+00:00,2020-04-01 00:00:00+00:00,32.96566772460938,-96.83514404296876,0.0,32.96063232421875,-96.83300170898434,182.88
SKW5387,,aac4c4,N793SK,CRJ7,KBNA,60CO,2020-03-31 22:35:14+00:00,2020-04-01 01:05:38+00:00,2020-04-01 00:00:00+00:00,36.12560724807998,-86.68341454039228,0.0,39.91712951660156,-104.65940392535671,2034.54
CLX8553,,4d012c,,,UNNT,PANC,2020-03-31 22:35:22+00:00,2020-04-01 13:45:59+00:00,2020-04-01 00:00:00+00:00,54.96624755859375,82.54609949448529,1219.2,61.1678466796875,-150.02233232770652,-91.44
SWA1645,,ad6595,N962WN,B737,KDEN,KBNA,2020-03-31 22:35:36+00:00,2020-04-01 00:31:36+00:00,2020-04-01 00:00:00+00:00,39.87580897444386,-104.59149169921879,2133.6,36.07821706998146,-86.69802401928189,327.66
N604BS,,a7d645,N604BS,CL64,KSJC,KBED,2020-03-31 22:35:36+00:00,2020-04-01 03:20:01+00:00,2020-04-01 00:00:00+00:00,37.365966796875,-121.9336327086104,0.0,42.47694396972656,-71.35682539506394,304.8
ASQ3934,,a7fbbb,N613UX,,KCLT,KIAH,2020-03-31 22:35:47+00:00,2020-04-01 00:58:40+00:00,2020-04-01 00:00:00+00:00,35.24409407276218,-80.96818639876994,914.4,30.007246631686968,-95.26256103515622,358.14
SWA402,,abf375,N8696E,B738,,KEFD,2020-03-31 22:35:52+00:00,2020-04-01 00:36:27+00:00,2020-04-01 00:00:00+00:00,39.78512521517479,-86.34857177734375,2133.6,29.57684326171875,-95.19780085637018,502.92
GRZLY50,,ae1193,166500,C560,KDEN,KNKX,2020-03-31 22:35:54+00:00,2020-04-01 00:56:18+00:00,2020-04-01 00:00:00+00:00,39.81600952148438,-104.67158441958219,2133.6,32.871139526367195,-117.134912109375,129.54
SKW5383,,abd656,N862AS,CRJ2,KSBA,60CO,2020-03-31 22:36:04+00:00,2020-04-01 00:24:58+00:00,2020-04-01 00:00:00+00:00,34.38949584960938,-119.9369594029018,914.4,39.95424949516685,-104.6864734996449,2004.06
SWA1164,WN1164,abefdd,N8687A,B738,KOAK,KDAL,2020-03-31 22:36:06+00:00,2020-04-01 01:24:21+00:00,2020-04-01 00:00:00+00:00,37.70631408691406,-122.2216731943982,-304.8,32.82361046742584,-96.8314781967475,205.74
OXF112,,a54d64,N4403F,,KFFZ,KFFZ,2020-03-31 22:36:07+00:00,2020-04-01 00:53:25+00:00,2020-04-01 00:00:00+00:00,33.46058473748676,-111.727145448023,304.8,33.46051025390625,-111.7272766113281,
NKS403,,a6c7ed,N536NK,A319,KATL,KFLL,2020-03-31 22:36:08+00:00,2020-04-01 00:04:17+00:00,2020-04-01 00:00:00+00:00,33.646591186523445,-84.43604138432715,609.6,26.06538934222722,-80.06777836726262,388.62
N888JK,,ac3c5f,N888JK,,KPVU,KCMA,2020-03-31 22:36:13+00:00,2020-04-01 00:11:18+00:00,2020-04-01 00:00:00+00:00,40.19718933105469,-111.70648193359379,1524.0,34.213577270507805,-119.0706089564732,91.44
SKW5462,,a05cc7,N122SY,E75L,CYYC,60CO,2020-03-31 22:36:18+00:00,2020-04-01 00:30:36+00:00,2020-04-01 00:00:00+00:00,51.1154743776483,-113.99032592773442,914.4,39.95590209960938,-104.68597412109379,2004.06
QFA610,QF610,7c6ddd,,,YMML,YBBN,2020-03-31 22:36:24+00:00,2020-04-01 00:30:22+00:00,2020-04-01 00:00:00+00:00,-37.64874991724048,144.8340772545856,0.0,-27.374903792041827,153.1341494046725,-30.48
SWA240,,abeb57,N8671D,B738,KBNA,KLAX,2020-03-31 22:36:25+00:00,2020-04-01 03:04:24+00:00,2020-04-01 00:00:00+00:00,36.12551879882812,-86.68355941772461,0.0,33.952926635742195,-118.39388477558991,91.44
SWA1138,,abb601,N8538V,B738,KPHX,KPDX,2020-03-31 22:36:40+00:00,2020-04-01 01:02:13+00:00,2020-04-01 00:00:00+00:00,33.431076049804695,-112.00578002929691,304.8,45.56758117675781,-122.5258952815358,182.88
SWA8502,,a1b1bc,N208WN,B737,KDEN,KPAE,2020-03-31 22:36:40+00:00,2020-04-01 01:11:02+00:00,2020-04-01 00:00:00+00:00,39.883769407110705,-104.58935546875,2133.6,47.943823862883995,-122.2862830528846,289.56
SWA2751,,a26fc9,N256WN,B737,KCLE,KPHX,2020-03-31 22:36:45+00:00,2020-04-01 02:40:55+00:00,2020-04-01 00:00:00+00:00,41.43099975585938,-81.82561007413,609.6,33.4310302734375,-111.9972106933594,358.14
ASA771,AS771,ace785,N930VA,,KDCA,KPDX,2020-03-31 22:36:55+00:00,2020-04-01 03:51:24+00:00,2020-04-01 00:00:00+00:00,38.871304786811436,-77.04150390625,304.8,45.568775241657846,-122.55386352539058,99.06
WZZ924B,,471f2f,,,,LHBP,2020-03-31 22:37:05+00:00,2020-04-01 06:09:59+00:00,2020-04-01 00:00:00+00:00,52.36683654785156,86.70440673828125,10363.2,47.442782127251064,19.26177978515625,68.58
EJA505,,a64df2,N505QS,C68A,PANC,KLAS,2020-03-31 22:37:07+00:00,2020-04-01 04:53:12+00:00,2020-04-01 00:00:00+00:00,61.18675231933594,-150.0074223109654,0.0,36.07370150291313,-115.1219923952792,685.8000000000002
SWA1035,,abb579,N8534Z,B738,KAUS,KBWI,2020-03-31 22:37:14+00:00,2020-04-01 01:10:56+00:00,2020-04-01 00:00:00+00:00,30.20397638870498,-97.65670166015622,304.8,39.175896078853285,-76.70989990234375,167.64
SWA1662,,abf29f,N8690A,B738,KBOS,CO12,2020-03-31 22:37:17+00:00,2020-04-01 02:32:28+00:00,2020-04-01 00:00:00+00:00,42.361083984375,-70.98397688432175,0.0,39.96546858448093,-104.6862238103693,1996.44
QFA933,,7c77fb,VH-XZH,B738,YBBN,YPPH,2020-03-31 22:37:17+00:00,2020-04-01 03:53:46+00:00,2020-04-01 00:00:00+00:00,-27.40316100039723,153.1180396446815,0.0,-31.96517944335938,115.9578369140625,76.2
AWI3731,,a52e58,N433AW,CRJ2,,KORD,2020-03-31 22:37:18+00:00,2020-04-01 00:17:29+00:00,2020-04-01 00:00:00+00:00,34.105728149414055,-81.76081443319515,6400.8,41.97245407104492,-87.91766946965998,
DAL931,,a013ee,N104DU,,KLGA,KIAH,2020-03-31 22:37:23+00:00,2020-04-01 01:54:58+00:00,2020-04-01 00:00:00+00:00,40.77214050292969,-73.85711669921875,0.0,30.007246631686968,-95.28140258789062,259.08
ASA501,AS501,a54aae,N440AS,B739,KEYE,KSEA,2020-03-31 22:37:36+00:00,2020-04-01 02:52:59+00:00,2020-04-01 00:00:00+00:00,39.876321049059854,-86.28656005859375,2133.6,47.46043395996094,-122.31793212890621,83.82000000000002
RPA4303,,a03f84,N115HQ,E75S,KATL,KMIA,2020-03-31 22:37:41+00:00,2020-04-01 00:04:55+00:00,2020-04-01 00:00:00+00:00,33.646793688757946,-84.42838668823242,304.8,25.79301452636719,-80.14790852864581,640.08
ASQ4145,EV4145,a81815,N620UX,,,KIAH,2020-03-31 22:37:54+00:00,2020-04-01 00:32:19+00:00,2020-04-01 00:00:00+00:00,30.726990780587922,-83.7617980957031,11582.4,29.97743225097656,-95.24290197035843,320.04
DAL1330,,ac7aa9,N903DN,,KMSP,KLAX,2020-03-31 22:37:55+00:00,2020-04-01 02:23:37+00:00,2020-04-01 00:00:00+00:00,44.87205505371094,-93.1982639857701,304.8,33.95268844345868,-118.39628219604491,83.82000000000002
ASA507,,a84706,N632VA,A320,KSNA,KSEA,2020-03-31 22:37:57+00:00,2020-04-01 01:00:35+00:00,2020-04-01 00:00:00+00:00,33.66513061523438,-117.87556550940691,0.0,47.45777893066406,-122.31793212890621,91.44
SWA1017,,abdcbe,N8633A,B738,KRSW,,2020-03-31 22:38:05+00:00,2020-04-01 00:36:52+00:00,2020-04-01 00:00:00+00:00,26.52703857421875,-81.76984103220816,304.8,39.3427734375,-85.85182521654212,4122.42
AFL1562,SU1562,424366,VP-BKE,B738,UUEE,,2020-03-31 22:38:05+00:00,2020-04-01 02:07:24+00:00,2020-04-01 00:00:00+00:00,55.966264110500525,37.381324768066406,304.8,56.70947058726165,89.18116415700605,10668.0
OXF102,,a54d06,N4400S,,KFFZ,KFFZ,2020-03-31 22:38:06+00:00,2020-04-01 00:15:23+00:00,2020-04-01 00:00:00+00:00,33.460258871822035,-111.72753781688459,304.8,33.460556030273445,-111.7272216796875,426.72
DAL2475,DL2475,ace60c,N930DZ,,KDEN,KMSP,2020-03-31 22:38:07+00:00,2020-04-01 00:01:51+00:00,2020-04-01 00:00:00+00:00,39.88211059570312,-104.59109762440559,2133.6,44.89768981933594,-93.2569231305804,358.14
N2201T,,a1e38e,N2201T,,21XS,15XS,2020-03-31 22:38:08+00:00,2020-04-01 00:12:40+00:00,2020-04-01 00:00:00+00:00,29.51989125397246,-95.2877628102022,304.8,29.33381652832031,-95.36111684945914,914.4
SWA615,,aa7734,N7735A,B737,KDCA,0WI5,2020-03-31 22:38:12+00:00,2020-04-01 00:04:55+00:00,2020-04-01 00:00:00+00:00,38.86862182617188,-77.04102889351225,304.8,42.835181284759,-87.91397094726562,777.24
THY6131,,4bb14a,TC-LJJ,B77W,OBBI,LTBW,2020-03-31 22:38:15+00:00,2020-04-01 02:14:40+00:00,2020-04-01 00:00:00+00:00,26.26668121855138,50.640845665564896,0.0,41.18980407714844,28.72918701171875,502.92
SKW4169,,a11a81,N170PQ,CRJ9,KOMA,KYIP,2020-03-31 22:38:16+00:00,2020-04-01 00:01:06+00:00,2020-04-01 00:00:00+00:00,41.27619339247882,-95.8627666126598,609.6,42.24957275390625,-83.48978909579193,2430.78
SWA270,,abe892,N8668A,B738,KMDW,KEFD,2020-03-31 22:38:38+00:00,2020-04-01 00:48:57+00:00,2020-04-01 00:00:00+00:00,41.79078182931674,-87.74467290833941,0.0,29.583016088453395,-95.20509607651657,441.96
ASH5919,YV5919,ad3d1f,N952LR,CRJ9,,KDFW,2020-03-31 22:38:38+00:00,2020-04-01 00:15:55+00:00,2020-04-01 00:00:00+00:00,43.47953796386719,-99.9424353311228,11277.6,32.851547241210945,-97.02636108398434,327.66
DAL2611,DL2611,a32363,N301DQ,B737,KATL,KU42,2020-03-31 22:38:45+00:00,2020-04-01 02:28:42+00:00,2020-04-01 00:00:00+00:00,33.646682739257805,-84.43480822504785,304.8,40.60240173339844,-111.95318603515621,2316.48
UAL1909,,a5e44c,N479UA,A320,KTPA,KORD,2020-03-31 22:38:53+00:00,2020-04-01 01:13:25+00:00,2020-04-01 00:00:00+00:00,27.94075012207031,-82.5468327448918,609.6,41.97245193740068,-87.91559973428417,
ABX902,,a36110,N317CM,B763,MROC,KMIA,2020-03-31 22:38:57+00:00,2020-04-01 00:45:58+00:00,2020-04-01 00:00:00+00:00,9.9831739522643,-84.24055954505656,1219.2,25.713134765625,-80.28864542643225,1562.1
DAL691,DL691,a44cda,N3763D,B738,KBOS,KSEA,2020-03-31 22:39:04+00:00,2020-04-01 04:06:36+00:00,2020-04-01 00:00:00+00:00,42.362582966432726,-70.9739152775254,304.8,47.45773315429688,-122.31793212890621,68.58
AAL1445,,ade18c,N994AN,A321,KDFW,FL57,2020-03-31 22:39:29+00:00,2020-04-01 00:32:11+00:00,2020-04-01 00:00:00+00:00,32.908428644729874,-97.02996078802612,304.8,28.58037399033369,-81.42269358915439,1272.54
ACA318,AC318,c05ec7,C-GJXE,BCS3,CYYC,CYUL,2020-03-31 22:39:40+00:00,2020-04-01 02:33:56+00:00,2020-04-01 00:00:00+00:00,51.1311624817929,-113.99032592773442,914.4,45.4690137960143,-73.754570193407,7.62
CDG4763,SC4763,780e5c,B-6985,B738,,,2020-03-31 22:39:40+00:00,2020-04-01 01:35:59+00:00,2020-04-01 00:00:00+00:00,24.25874354475636,116.4772062481574,9144.0,29.11610412597656,104.6181018535907,6004.56
ZIK,,7c7fba,,,YMMB,YMMB,2020-03-31 22:39:42+00:00,2020-04-01 04:01:56+00:00,2020-04-01 00:00:00+00:00,-37.96591186523438,145.09620179521283,0.0,-37.96829223632812,145.0960849193817,60.96
GAJ808,,ab0165,N808UP,B350,KTEB,,2020-03-31 22:39:51+00:00,2020-04-01 00:59:29+00:00,2020-04-01 00:00:00+00:00,40.86122674457097,-74.05852577903056,0.0,34.15585327148438,-79.01109345105232,8214.36
N5665C,,a7403e,N5665C,,KNFG,KNFG,2020-03-31 22:39:55+00:00,2020-04-01 00:31:23+00:00,2020-04-01 00:00:00+00:00,33.347881769729874,-117.2523716517857,0.0,33.35687255859375,-117.249609375,213.36
ACA1040,AC1040,c01f4d,C-FLWE,E190,KDEN,CYYZ,2020-03-31 22:39:57+00:00,2020-04-01 01:13:23+00:00,2020-04-01 00:00:00+00:00,39.876972780389295,-104.605712890625,2133.6,43.654779983779136,-79.63243756975447,198.12
CQH8754,9C8754,781857,,,ZGSZ,ZGSZ,2020-03-31 22:39:58+00:00,2020-04-01 04:52:10+00:00,2020-04-01 00:00:00+00:00,22.65087890625,113.8040771484375,0.0,22.60762023925781,113.8105690696023,99.06
DAL2503,DL2503,a997cc,N717TW,B752,KJFK,KSEA,2020-03-31 22:39:59+00:00,2020-04-01 04:01:05+00:00,2020-04-01 00:00:00+00:00,40.651462360963976,-73.76276883212006,304.8,47.45809936523438,-122.31793212890621,91.44
DAL30,DL30,abe56d,N866DA,B772,KATL,EGLL,2020-03-31 22:40:08+00:00,2020-04-01 06:13:29+00:00,2020-04-01 00:00:00+00:00,33.63455045021186,-84.44955825805664,609.6,51.47765078787076,-0.4456329345703125,-91.44
BEV,,7c05b5,VH-BEV,PC12,,YCAS,2020-03-31 22:40:13+00:00,2020-04-01 00:37:37+00:00,2020-04-01 00:00:00+00:00,-34.5714111328125,146.6619873046875,2743.2,-28.86872863769531,153.1253814697266,2202.18
N5448F,,a6ea3e,N5448F,,KAPA,K11V,2020-03-31 22:40:17+00:00,2020-04-01 01:44:24+00:00,2020-04-01 00:00:00+00:00,39.57154354806674,-104.850830078125,1828.8,40.29896881620763,-104.6249250932173,2011.68
ABX3103,GB3103,aacaae,N795AX,B762,KRFD,KRIR,2020-03-31 22:40:33+00:00,2020-04-01 02:27:18+00:00,2020-04-01 00:00:00+00:00,42.23046771550582,-89.10665822583576,609.6,34.05496215820312,-117.4794971699617,807.72
ANA241,NH241,86d594,JA821A,B788,,RJFF,2020-03-31 22:40:34+00:00,2020-04-01 00:07:50+00:00,2020-04-01 00:00:00+00:00,35.73495483398438,139.830207824707,2438.4,33.539909750728285,130.4821528220663,297.18
POL64,,7c7181,,,YPJT,YPJT,2020-03-31 22:40:37+00:00,2020-04-01 00:57:24+00:00,2020-04-01 00:00:00+00:00,-32.0899471994174,115.8905153858418,0.0,-32.10354045286016,115.8686548349809,60.96
ASA1135,AS1135,a51968,N428AS,B739,KSAN,KSEA,2020-03-31 22:40:54+00:00,2020-04-01 01:04:15+00:00,2020-04-01 00:00:00+00:00,32.736557006835945,-117.20198364257809,0.0,47.459308171676376,-122.31790395883421,83.82000000000002
UAL1507,,ab8553,N841UA,A319,KPHL,KORD,2020-03-31 22:40:55+00:00,2020-04-01 00:26:45+00:00,2020-04-01 00:00:00+00:00,39.8743658550715,-75.22772216796875,0.0,41.96558548232257,-87.94906971066496,266.7
RPA4370,,a05470,N120HQ,E75S,KLGA,KTYS,2020-03-31 22:40:59+00:00,2020-04-01 00:33:40+00:00,2020-04-01 00:00:00+00:00,40.77152058229608,-73.85621504350144,0.0,35.79460144042969,-84.01067733764648,373.38
QFA773,,7c6ddb,,,YMML,YPPH,2020-03-31 22:41:03+00:00,2020-04-01 02:33:59+00:00,2020-04-01 00:00:00+00:00,-37.66029487221932,144.8167618461277,0.0,-31.96119689941406,115.958935546875,38.1
ASA67,,a7f9f4,N613AS,B737,KSEA,PANC,2020-03-31 22:41:14+00:00,2020-04-01 05:49:50+00:00,2020-04-01 00:00:00+00:00,47.43863897808527,-122.3077627328726,0.0,61.16782495530985,-150.02604166666669,-106.68
FFT9251,,a32ebb,N304FR,A20N,KPHL,FD92,2020-03-31 22:41:26+00:00,2020-04-01 00:39:19+00:00,2020-04-01 00:00:00+00:00,39.87226867675781,-75.2376589567765,0.0,28.79562377929688,-81.04693486140326,2423.16
DAL870,,a95dba,N702TW,B752,KJFK,KSFO,2020-03-31 22:41:35+00:00,2020-04-01 04:41:02+00:00,2020-04-01 00:00:00+00:00,40.65078735351562,-73.76318359375,304.8,37.61481333587129,-122.36011007557741,-38.1
